a,b,n_nodes,steps,success
79,79,6241,5266,1
79,79,6241,5479,1
79,79,6241,4527,1
79,79,6241,5149,1
79,79,6241,5560,1
79,79,6241,5501,1
79,79,6241,4502,1
79,79,6241,5352,1
79,79,6241,4136,1
79,79,6241,4461,1
80,80,6400,5627,1
80,80,6400,6277,1
80,80,6400,5837,1
80,80,6400,6819,1
80,80,6400,6306,1
80,80,6400,4996,1
80,80,6400,5004,1
80,80,6400,5340,1
80,80,6400,4202,1
80,80,6400,6041,1
80,80,6400,5780,1
80,80,6400,4371,1
80,80,6400,5043,1
80,80,6400,6199,1
80,80,6400,5056,1
80,80,6400,5129,1
80,80,6400,5094,1
80,80,6400,5118,1
80,80,6400,5491,1
80,80,6400,5547,1
80,80,6400,5274,1
80,80,6400,4534,1
80,80,6400,4114,1
80,80,6400,5869,1
80,80,6400,6095,1
80,80,6400,4979,1
80,80,6400,4903,1
80,80,6400,5457,1
80,80,6400,4810,1
80,80,6400,5653,1
80,80,6400,5508,1
80,80,6400,6053,1
80,80,6400,5155,1
80,80,6400,4913,1
80,80,6400,5799,1
80,80,6400,4989,1
80,80,6400,5151,1
80,80,6400,5643,1
80,80,6400,5472,1
80,80,6400,5133,1
80,80,6400,5418,1
80,80,6400,5248,1
80,80,6400,4400,1
80,80,6400,5224,1
80,80,6400,5035,1
80,80,6400,5571,1
80,80,6400,6365,1
80,80,6400,4752,1
80,80,6400,4540,1
80,80,6400,5115,1
80,80,6400,4637,1
80,80,6400,5075,1
80,80,6400,5857,1
80,80,6400,6003,1
80,80,6400,5295,1
80,80,6400,4983,1
80,80,6400,4832,1
80,80,6400,4432,1
80,80,6400,4704,1
80,80,6400,5419,1
80,80,6400,4962,1
80,80,6400,4238,1
80,80,6400,5063,1
80,80,6400,5925,1
80,80,6400,5159,1
80,80,6400,4784,1
80,80,6400,5616,1
80,80,6400,4515,1
80,80,6400,6012,1
80,80,6400,5493,1
80,80,6400,5112,1
80,80,6400,5298,1
80,80,6400,4667,1
80,80,6400,5035,1
80,80,6400,5851,1
80,80,6400,5209,1
80,80,6400,4823,1
80,80,6400,4755,1
80,80,6400,5003,1
80,80,6400,5576,1
80,80,6400,5587,1
80,80,6400,5297,1
80,80,6400,5794,1
80,80,6400,5576,1
80,80,6400,4660,1
80,80,6400,5477,1
80,80,6400,5026,1
80,80,6400,5101,1
80,80,6400,5721,1
80,80,6400,5363,1
80,80,6400,5245,1
80,80,6400,5392,1
80,80,6400,4683,1
80,80,6400,5683,1
80,80,6400,6424,1
80,80,6400,4461,1
80,80,6400,6199,1
80,80,6400,4961,1
80,80,6400,5268,1
80,80,6400,5784,1
81,81,6561,5395,1
81,81,6561,6646,1
81,81,6561,5752,1
81,81,6561,5501,1
81,81,6561,5126,1
81,81,6561,5995,1
81,81,6561,5112,1
81,81,6561,6439,1
81,81,6561,5559,1
81,81,6561,6492,1
81,81,6561,5020,1
81,81,6561,6085,1
81,81,6561,4940,1
81,81,6561,4733,1
81,81,6561,4701,1
81,81,6561,6232,1
81,81,6561,5692,1
81,81,6561,5301,1
81,81,6561,5596,1
81,81,6561,5761,1
81,81,6561,6608,1
81,81,6561,5666,1
81,81,6561,5439,1
81,81,6561,5760,1
81,81,6561,5870,1
81,81,6561,4976,1
81,81,6561,6070,1
81,81,6561,4981,1
81,81,6561,5642,1
81,81,6561,6175,1
81,81,6561,6246,1
81,81,6561,5764,1
81,81,6561,5522,1
81,81,6561,4863,1
81,81,6561,4472,1
81,81,6561,5818,1
81,81,6561,4938,1
81,81,6561,4837,1
81,81,6561,5042,1
81,81,6561,6005,1
81,81,6561,6396,1
81,81,6561,4895,1
81,81,6561,4570,1
81,81,6561,5398,1
81,81,6561,6005,1
81,81,6561,6159,1
81,81,6561,5470,1
81,81,6561,6094,1
81,81,6561,5724,1
81,81,6561,5173,1
81,81,6561,5725,1
81,81,6561,5441,1
81,81,6561,5181,1
81,81,6561,5248,1
81,81,6561,5316,1
81,81,6561,6549,1
81,81,6561,4828,1
81,81,6561,5295,1
81,81,6561,6401,1
81,81,6561,5363,1
81,81,6561,5928,1
81,81,6561,5590,1
81,81,6561,4505,1
81,81,6561,5917,1
81,81,6561,4252,1
81,81,6561,6207,1
81,81,6561,4827,1
81,81,6561,5361,1
81,81,6561,6464,1
81,81,6561,5735,1
81,81,6561,5157,1
81,81,6561,6174,1
81,81,6561,5091,1
81,81,6561,5992,1
81,81,6561,4881,1
81,81,6561,5529,1
81,81,6561,5239,1
81,81,6561,5915,1
81,81,6561,6028,1
81,81,6561,4908,1
81,81,6561,5177,1
81,81,6561,6872,1
81,81,6561,5182,1
81,81,6561,5493,1
81,81,6561,4967,1
81,81,6561,7689,1
81,81,6561,5670,1
81,81,6561,5339,1
81,81,6561,5965,1
81,81,6561,4904,1
81,81,6561,5804,1
81,81,6561,5107,1
81,81,6561,5145,1
81,81,6561,5684,1
81,81,6561,5837,1
81,81,6561,5677,1
81,81,6561,6069,1
81,81,6561,6437,1
81,81,6561,4894,1
81,81,6561,5753,1
82,82,6724,5156,1
82,82,6724,4587,1
82,82,6724,6224,1
82,82,6724,5190,1
82,82,6724,4505,1
82,82,6724,5671,1
82,82,6724,5729,1
82,82,6724,5698,1
82,82,6724,5724,1
82,82,6724,5247,1
82,82,6724,5553,1
82,82,6724,6474,1
82,82,6724,6692,1
82,82,6724,5470,1
82,82,6724,4639,1
82,82,6724,6339,1
82,82,6724,4676,1
82,82,6724,6417,1
82,82,6724,6659,1
82,82,6724,5056,1
82,82,6724,5361,1
82,82,6724,6033,1
82,82,6724,5018,1
82,82,6724,4959,1
82,82,6724,5698,1
82,82,6724,5948,1
82,82,6724,4983,1
82,82,6724,5721,1
82,82,6724,4991,1
82,82,6724,5391,1
82,82,6724,5857,1
82,82,6724,6003,1
82,82,6724,5176,1
82,82,6724,6314,1
82,82,6724,4727,1
82,82,6724,5049,1
82,82,6724,6306,1
82,82,6724,5315,1
82,82,6724,5843,1
82,82,6724,5232,1
82,82,6724,6298,1
82,82,6724,6100,1
82,82,6724,5466,1
82,82,6724,6132,1
82,82,6724,5369,1
82,82,6724,6403,1
82,82,6724,5530,1
82,82,6724,5746,1
82,82,6724,5231,1
82,82,6724,5869,1
82,82,6724,5504,1
82,82,6724,5163,1
82,82,6724,5580,1
82,82,6724,6092,1
82,82,6724,5450,1
82,82,6724,5517,1
82,82,6724,7451,1
82,82,6724,5526,1
82,82,6724,5061,1
82,82,6724,4809,1
82,82,6724,5302,1
82,82,6724,5818,1
82,82,6724,5543,1
82,82,6724,5074,1
82,82,6724,5424,1
82,82,6724,5612,1
82,82,6724,5825,1
82,82,6724,6035,1
82,82,6724,7575,1
82,82,6724,5394,1
82,82,6724,4525,1
82,82,6724,5406,1
82,82,6724,5338,1
82,82,6724,6625,1
82,82,6724,5385,1
82,82,6724,4976,1
82,82,6724,5096,1
82,82,6724,5902,1
82,82,6724,5573,1
82,82,6724,5244,1
82,82,6724,6882,1
82,82,6724,5356,1
82,82,6724,4434,1
82,82,6724,6760,1
82,82,6724,4715,1
82,82,6724,4574,1
82,82,6724,5659,1
82,82,6724,5822,1
82,82,6724,5643,1
82,82,6724,4880,1
82,82,6724,5949,1
82,82,6724,6261,1
82,82,6724,7630,1
82,82,6724,5515,1
82,82,6724,6159,1
82,82,6724,5499,1
82,82,6724,5668,1
82,82,6724,5220,1
82,82,6724,5454,1
82,82,6724,5167,1
83,83,6889,6289,1
83,83,6889,6348,1
83,83,6889,4728,1
83,83,6889,5625,1
83,83,6889,5380,1
83,83,6889,5646,1
83,83,6889,5607,1
83,83,6889,5317,1
83,83,6889,5016,1
83,83,6889,6946,1
83,83,6889,4791,1
83,83,6889,5003,1
83,83,6889,4647,1
83,83,6889,5833,1
83,83,6889,5100,1
83,83,6889,5649,1
83,83,6889,5182,1
83,83,6889,6201,1
83,83,6889,5717,1
83,83,6889,4860,1
83,83,6889,6843,1
83,83,6889,4718,1
83,83,6889,6181,1
83,83,6889,5476,1
83,83,6889,5345,1
83,83,6889,4811,1
83,83,6889,6368,1
83,83,6889,5619,1
83,83,6889,6322,1
83,83,6889,6214,1
83,83,6889,4882,1
83,83,6889,6538,1
83,83,6889,4956,1
83,83,6889,5537,1
83,83,6889,4645,1
83,83,6889,5757,1
83,83,6889,5855,1
83,83,6889,5592,1
83,83,6889,5252,1
83,83,6889,5663,1
83,83,6889,6045,1
83,83,6889,5698,1
83,83,6889,5050,1
83,83,6889,5429,1
83,83,6889,5800,1
83,83,6889,5832,1
83,83,6889,5815,1
83,83,6889,4752,1
83,83,6889,5698,1
83,83,6889,5561,1
83,83,6889,5266,1
83,83,6889,6239,1
83,83,6889,5325,1
83,83,6889,5849,1
83,83,6889,6148,1
83,83,6889,5863,1
83,83,6889,5453,1
83,83,6889,4997,1
83,83,6889,5131,1
83,83,6889,5974,1
83,83,6889,6033,1
83,83,6889,6662,1
83,83,6889,7213,1
83,83,6889,6653,1
83,83,6889,5198,1
83,83,6889,6442,1
83,83,6889,6258,1
83,83,6889,6285,1
83,83,6889,5519,1
83,83,6889,6230,1
83,83,6889,5259,1
83,83,6889,6286,1
83,83,6889,5919,1
83,83,6889,5849,1
83,83,6889,6399,1
83,83,6889,5453,1
83,83,6889,6259,1
83,83,6889,7026,1
83,83,6889,5462,1
83,83,6889,5326,1
83,83,6889,5643,1
83,83,6889,5525,1
83,83,6889,5513,1
83,83,6889,4401,1
83,83,6889,4653,1
83,83,6889,5229,1
83,83,6889,6557,1
83,83,6889,5998,1
83,83,6889,6151,1
83,83,6889,5557,1
83,83,6889,6089,1
83,83,6889,5593,1
83,83,6889,4754,1
83,83,6889,6038,1
83,83,6889,6293,1
83,83,6889,5529,1
83,83,6889,4996,1
83,83,6889,6342,1
83,83,6889,5356,1
83,83,6889,5963,1
84,84,7056,5579,1
84,84,7056,6590,1
84,84,7056,5788,1
84,84,7056,6201,1
84,84,7056,5905,1
84,84,7056,5412,1
84,84,7056,7284,1
84,84,7056,6581,1
84,84,7056,6720,1
84,84,7056,4904,1
84,84,7056,5615,1
84,84,7056,5130,1
84,84,7056,6271,1
84,84,7056,5824,1
84,84,7056,5316,1
84,84,7056,5966,1
84,84,7056,5079,1
84,84,7056,5002,1
84,84,7056,6166,1
84,84,7056,6193,1
84,84,7056,6686,1
84,84,7056,6975,1
84,84,7056,5929,1
84,84,7056,5260,1
84,84,7056,5751,1
84,84,7056,5589,1
84,84,7056,6302,1
84,84,7056,6459,1
84,84,7056,6722,1
84,84,7056,5027,1
84,84,7056,6649,1
84,84,7056,5912,1
84,84,7056,6085,1
84,84,7056,7156,1
84,84,7056,6430,1
84,84,7056,5415,1
84,84,7056,5957,1
84,84,7056,5710,1
84,84,7056,5427,1
84,84,7056,5609,1
84,84,7056,4877,1
84,84,7056,7469,1
84,84,7056,6050,1
84,84,7056,7044,1
84,84,7056,6879,1
84,84,7056,4828,1
84,84,7056,5440,1
84,84,7056,6043,1
84,84,7056,6293,1
84,84,7056,6288,1
84,84,7056,6223,1
84,84,7056,5132,1
84,84,7056,5233,1
84,84,7056,5058,1
84,84,7056,6509,1
84,84,7056,5693,1
84,84,7056,5519,1
84,84,7056,5214,1
84,84,7056,6435,1
84,84,7056,6770,1
84,84,7056,5717,1
84,84,7056,6073,1
84,84,7056,5197,1
84,84,7056,5189,1
84,84,7056,5968,1
84,84,7056,6438,1
84,84,7056,5343,1
84,84,7056,5394,1
84,84,7056,6290,1
84,84,7056,4578,1
84,84,7056,5142,1
84,84,7056,7544,1
84,84,7056,5304,1
84,84,7056,5571,1
84,84,7056,5003,1
84,84,7056,6870,1
84,84,7056,5816,1
84,84,7056,6292,1
84,84,7056,5525,1
84,84,7056,6509,1
84,84,7056,5608,1
84,84,7056,5378,1
84,84,7056,5400,1
84,84,7056,5711,1
84,84,7056,6191,1
84,84,7056,6660,1
84,84,7056,6604,1
84,84,7056,5450,1
84,84,7056,6991,1
84,84,7056,4865,1
84,84,7056,7402,1
84,84,7056,6585,1
84,84,7056,5693,1
84,84,7056,5916,1
84,84,7056,6512,1
84,84,7056,5975,1
84,84,7056,7594,1
84,84,7056,6781,1
84,84,7056,5553,1
84,84,7056,5624,1
85,85,7225,5468,1
85,85,7225,6770,1
85,85,7225,6003,1
85,85,7225,6820,1
85,85,7225,5663,1
85,85,7225,6961,1
85,85,7225,5739,1
85,85,7225,5058,1
85,85,7225,6044,1
85,85,7225,5939,1
85,85,7225,6650,1
85,85,7225,5835,1
85,85,7225,5591,1
85,85,7225,5329,1
85,85,7225,5651,1
85,85,7225,6632,1
85,85,7225,6224,1
85,85,7225,7242,1
85,85,7225,7438,1
85,85,7225,7216,1
85,85,7225,6250,1
85,85,7225,6526,1
85,85,7225,6709,1
85,85,7225,5465,1
85,85,7225,7523,1
85,85,7225,5836,1
85,85,7225,6177,1
85,85,7225,5652,1
85,85,7225,6750,1
85,85,7225,6182,1
85,85,7225,6791,1
85,85,7225,6338,1
85,85,7225,5664,1
85,85,7225,6841,1
85,85,7225,7136,1
85,85,7225,5467,1
85,85,7225,7316,1
85,85,7225,5252,1
85,85,7225,6693,1
85,85,7225,7437,1
85,85,7225,6621,1
85,85,7225,5773,1
85,85,7225,5975,1
85,85,7225,5293,1
85,85,7225,7062,1
85,85,7225,5996,1
85,85,7225,4544,1
85,85,7225,5338,1
85,85,7225,5019,1
85,85,7225,7270,1
85,85,7225,5380,1
85,85,7225,7049,1
85,85,7225,4877,1
85,85,7225,4593,1
85,85,7225,6623,1
85,85,7225,6310,1
85,85,7225,8991,1
85,85,7225,6397,1
85,85,7225,5580,1
85,85,7225,6662,1
85,85,7225,6771,1
85,85,7225,6254,1
85,85,7225,6118,1
85,85,7225,5538,1
85,85,7225,5912,1
85,85,7225,5901,1
85,85,7225,6326,1
85,85,7225,7229,1
85,85,7225,5741,1
85,85,7225,5412,1
85,85,7225,6385,1
85,85,7225,5683,1
85,85,7225,6763,1
85,85,7225,7076,1
85,85,7225,5660,1
85,85,7225,5800,1
85,85,7225,7242,1
85,85,7225,6295,1
85,85,7225,6472,1
85,85,7225,5861,1
85,85,7225,6501,1
85,85,7225,6752,1
85,85,7225,6117,1
85,85,7225,5184,1
85,85,7225,6434,1
85,85,7225,5665,1
85,85,7225,9338,1
85,85,7225,6040,1
85,85,7225,6690,1
85,85,7225,6246,1
85,85,7225,6339,1
85,85,7225,7081,1
85,85,7225,5751,1
85,85,7225,5994,1
85,85,7225,5797,1
85,85,7225,6968,1
85,85,7225,5943,1
85,85,7225,5569,1
85,85,7225,6453,1
85,85,7225,5451,1
86,86,7396,6569,1
86,86,7396,5968,1
86,86,7396,5984,1
86,86,7396,6855,1
86,86,7396,5980,1
86,86,7396,6648,1
86,86,7396,6661,1
86,86,7396,6689,1
86,86,7396,6818,1
86,86,7396,6660,1
86,86,7396,5389,1
86,86,7396,7314,1
86,86,7396,6380,1
86,86,7396,7081,1
86,86,7396,7882,1
86,86,7396,6016,1
86,86,7396,6877,1
86,86,7396,6485,1
86,86,7396,6342,1
86,86,7396,5769,1
86,86,7396,6691,1
86,86,7396,6718,1
86,86,7396,7011,1
86,86,7396,6386,1
86,86,7396,6091,1
86,86,7396,6477,1
86,86,7396,5127,1
86,86,7396,6893,1
86,86,7396,5692,1
86,86,7396,5722,1
86,86,7396,7348,1
86,86,7396,6172,1
86,86,7396,4917,1
86,86,7396,6937,1
86,86,7396,5999,1
86,86,7396,6010,1
86,86,7396,5909,1
86,86,7396,5579,1
86,86,7396,5969,1
86,86,7396,5014,1
86,86,7396,5329,1
86,86,7396,7033,1
86,86,7396,6245,1
86,86,7396,5853,1
86,86,7396,5677,1
86,86,7396,6724,1
86,86,7396,5970,1
86,86,7396,5201,1
86,86,7396,7110,1
86,86,7396,6783,1
86,86,7396,6943,1
86,86,7396,5340,1
86,86,7396,6918,1
86,86,7396,6363,1
86,86,7396,6642,1
86,86,7396,6427,1
86,86,7396,5944,1
86,86,7396,6447,1
86,86,7396,6778,1
86,86,7396,6438,1
86,86,7396,6145,1
86,86,7396,6895,1
86,86,7396,7102,1
86,86,7396,5302,1
86,86,7396,7036,1
86,86,7396,4908,1
86,86,7396,5864,1
86,86,7396,5762,1
86,86,7396,5565,1
86,86,7396,7488,1
86,86,7396,7949,1
86,86,7396,5688,1
86,86,7396,6818,1
86,86,7396,6666,1
86,86,7396,6710,1
86,86,7396,6949,1
86,86,7396,6242,1
86,86,7396,7404,1
86,86,7396,7208,1
86,86,7396,6065,1
86,86,7396,6639,1
86,86,7396,5486,1
86,86,7396,5787,1
86,86,7396,7440,1
86,86,7396,5316,1
86,86,7396,5840,1
86,86,7396,6270,1
86,86,7396,6773,1
86,86,7396,6489,1
86,86,7396,6234,1
86,86,7396,5513,1
86,86,7396,6144,1
86,86,7396,7894,1
86,86,7396,6013,1
86,86,7396,6319,1
86,86,7396,6866,1
86,86,7396,7273,1
86,86,7396,5726,1
86,86,7396,6039,1
86,86,7396,6639,1
87,87,7569,6344,1
87,87,7569,6142,1
87,87,7569,6153,1
87,87,7569,6299,1
87,87,7569,6149,1
87,87,7569,7446,1
87,87,7569,6021,1
87,87,7569,6707,1
87,87,7569,5817,1
87,87,7569,6424,1
87,87,7569,6453,1
87,87,7569,6149,1
87,87,7569,7019,1
87,87,7569,6955,1
87,87,7569,7657,1
87,87,7569,6597,1
87,87,7569,5886,1
87,87,7569,6319,1
87,87,7569,5862,1
87,87,7569,5438,1
87,87,7569,6019,1
87,87,7569,6447,1
87,87,7569,5908,1
87,87,7569,7673,1
87,87,7569,6689,1
87,87,7569,7258,1
87,87,7569,6869,1
87,87,7569,5828,1
87,87,7569,5850,1
87,87,7569,6857,1
87,87,7569,5027,1
87,87,7569,6233,1
87,87,7569,5909,1
87,87,7569,7636,1
87,87,7569,7070,1
87,87,7569,5756,1
87,87,7569,5389,1
87,87,7569,6590,1
87,87,7569,4605,1
87,87,7569,7336,1
87,87,7569,5572,1
87,87,7569,5777,1
87,87,7569,7763,1
87,87,7569,6955,1
87,87,7569,5583,1
87,87,7569,5765,1
87,87,7569,6365,1
87,87,7569,6331,1
87,87,7569,6288,1
87,87,7569,5459,1
87,87,7569,8744,1
87,87,7569,5273,1
87,87,7569,5919,1
87,87,7569,5743,1
87,87,7569,6108,1
87,87,7569,6940,1
87,87,7569,6789,1
87,87,7569,6437,1
87,87,7569,6401,1
87,87,7569,7825,1
87,87,7569,6792,1
87,87,7569,6008,1
87,87,7569,7194,1
87,87,7569,6464,1
87,87,7569,6900,1
87,87,7569,6666,1
87,87,7569,6922,1
87,87,7569,6131,1
87,87,7569,7058,1
87,87,7569,6341,1
87,87,7569,6546,1
87,87,7569,6102,1
87,87,7569,6741,1
87,87,7569,6808,1
87,87,7569,6577,1
87,87,7569,6161,1
87,87,7569,7234,1
87,87,7569,5784,1
87,87,7569,6664,1
87,87,7569,7758,1
87,87,7569,7113,1
87,87,7569,7285,1
87,87,7569,6521,1
87,87,7569,6386,1
87,87,7569,5696,1
87,87,7569,7112,1
87,87,7569,6688,1
87,87,7569,5748,1
87,87,7569,6097,1
87,87,7569,7003,1
87,87,7569,6406,1
87,87,7569,5949,1
87,87,7569,6216,1
87,87,7569,5177,1
87,87,7569,8221,1
87,87,7569,6150,1
87,87,7569,7709,1
87,87,7569,8269,1
87,87,7569,6308,1
87,87,7569,7823,1
88,88,7744,6326,1
88,88,7744,6044,1
88,88,7744,6546,1
88,88,7744,6935,1
88,88,7744,7258,1
88,88,7744,5947,1
88,88,7744,7500,1
88,88,7744,5193,1
88,88,7744,7290,1
88,88,7744,7575,1
88,88,7744,7403,1
88,88,7744,7996,1
88,88,7744,6866,1
88,88,7744,6710,1
88,88,7744,6557,1
88,88,7744,6644,1
88,88,7744,5311,1
88,88,7744,6720,1
88,88,7744,5568,1
88,88,7744,5155,1
88,88,7744,6348,1
88,88,7744,7010,1
88,88,7744,5689,1
88,88,7744,6739,1
88,88,7744,5491,1
88,88,7744,6204,1
88,88,7744,7164,1
88,88,7744,6001,1
88,88,7744,5682,1
88,88,7744,6122,1
88,88,7744,7016,1
88,88,7744,6149,1
88,88,7744,6843,1
88,88,7744,6158,1
88,88,7744,6473,1
88,88,7744,6419,1
88,88,7744,8068,1
88,88,7744,6172,1
88,88,7744,5949,1
88,88,7744,7664,1
88,88,7744,7703,1
88,88,7744,7376,1
88,88,7744,6283,1
88,88,7744,5323,1
88,88,7744,6361,1
88,88,7744,6458,1
88,88,7744,6102,1
88,88,7744,8725,1
88,88,7744,6833,1
88,88,7744,7742,1
88,88,7744,5843,1
88,88,7744,5502,1
88,88,7744,7421,1
88,88,7744,6614,1
88,88,7744,6531,1
88,88,7744,6451,1
88,88,7744,7333,1
88,88,7744,5954,1
88,88,7744,6572,1
88,88,7744,5772,1
88,88,7744,7289,1
88,88,7744,8263,1
88,88,7744,7879,1
88,88,7744,7119,1
88,88,7744,6362,1
88,88,7744,6593,1
88,88,7744,6611,1
88,88,7744,5654,1
88,88,7744,7335,1
88,88,7744,6493,1
88,88,7744,7634,1
88,88,7744,8072,1
88,88,7744,6236,1
88,88,7744,6793,1
88,88,7744,6439,1
88,88,7744,6710,1
88,88,7744,5406,1
88,88,7744,6467,1
88,88,7744,7347,1
88,88,7744,6722,1
88,88,7744,7142,1
88,88,7744,7226,1
88,88,7744,6498,1
88,88,7744,5691,1
88,88,7744,5819,1
88,88,7744,6237,1
88,88,7744,5902,1
88,88,7744,5848,1
88,88,7744,5393,1
88,88,7744,6198,1
88,88,7744,6520,1
88,88,7744,7326,1
88,88,7744,7466,1
88,88,7744,5748,1
88,88,7744,5680,1
88,88,7744,5866,1
88,88,7744,5622,1
88,88,7744,6741,1
88,88,7744,6260,1
88,88,7744,6243,1
89,89,7921,5494,1
89,89,7921,7873,1
89,89,7921,5451,1
89,89,7921,6267,1
89,89,7921,6919,1
89,89,7921,6314,1
89,89,7921,7249,1
89,89,7921,7091,1
89,89,7921,7296,1
89,89,7921,6912,1
89,89,7921,7082,1
89,89,7921,6434,1
89,89,7921,5410,1
89,89,7921,6747,1
89,89,7921,6108,1
89,89,7921,8653,1
89,89,7921,7631,1
89,89,7921,6873,1
89,89,7921,7362,1
89,89,7921,6489,1
89,89,7921,6649,1
89,89,7921,7356,1
89,89,7921,7133,1
89,89,7921,6647,1
89,89,7921,6336,1
89,89,7921,5677,1
89,89,7921,8041,1
89,89,7921,7333,1
89,89,7921,7290,1
89,89,7921,6354,1
89,89,7921,6719,1
89,89,7921,6341,1
89,89,7921,6512,1
89,89,7921,6119,1
89,89,7921,8021,1
89,89,7921,6603,1
89,89,7921,6646,1
89,89,7921,6658,1
89,89,7921,6494,1
89,89,7921,7668,1
89,89,7921,6001,1
89,89,7921,5560,1
89,89,7921,6211,1
89,89,7921,5914,1
89,89,7921,5918,1
89,89,7921,7164,1
89,89,7921,6713,1
89,89,7921,7568,1
89,89,7921,7091,1
89,89,7921,7482,1
89,89,7921,6322,1
89,89,7921,7069,1
89,89,7921,6724,1
89,89,7921,6892,1
89,89,7921,5855,1
89,89,7921,6864,1
89,89,7921,7586,1
89,89,7921,7068,1
89,89,7921,5350,1
89,89,7921,7155,1
89,89,7921,6766,1
89,89,7921,7968,1
89,89,7921,7847,1
89,89,7921,8057,1
89,89,7921,5616,1
89,89,7921,6834,1
89,89,7921,8226,1
89,89,7921,7257,1
89,89,7921,8554,1
89,89,7921,7192,1
89,89,7921,5319,1
89,89,7921,6588,1
89,89,7921,6664,1
89,89,7921,6832,1
89,89,7921,6141,1
89,89,7921,6445,1
89,89,7921,6099,1
89,89,7921,7149,1
89,89,7921,6703,1
89,89,7921,7247,1
89,89,7921,6009,1
89,89,7921,5932,1
89,89,7921,6499,1
89,89,7921,8037,1
89,89,7921,7021,1
89,89,7921,6348,1
89,89,7921,6061,1
89,89,7921,7796,1
89,89,7921,5986,1
89,89,7921,7000,1
89,89,7921,6550,1
89,89,7921,7177,1
89,89,7921,7002,1
89,89,7921,8070,1
89,89,7921,6626,1
89,89,7921,6015,1
89,89,7921,6383,1
89,89,7921,7822,1
89,89,7921,5908,1
89,89,7921,8832,1
90,90,8100,7893,1
90,90,8100,6583,1
90,90,8100,5634,1
90,90,8100,8074,1
90,90,8100,6795,1
90,90,8100,5933,1
90,90,8100,7322,1
90,90,8100,7973,1
90,90,8100,7221,1
90,90,8100,6728,1
90,90,8100,6072,1
90,90,8100,7442,1
90,90,8100,6600,1
90,90,8100,6778,1
90,90,8100,7465,1
90,90,8100,6632,1
90,90,8100,7350,1
90,90,8100,6149,1
90,90,8100,7116,1
90,90,8100,7502,1
90,90,8100,6902,1
90,90,8100,7143,1
90,90,8100,7784,1
90,90,8100,7259,1
90,90,8100,7644,1
90,90,8100,6789,1
90,90,8100,7079,1
90,90,8100,7026,1
90,90,8100,8549,1
90,90,8100,6538,1
90,90,8100,6616,1
90,90,8100,7565,1
90,90,8100,6609,1
90,90,8100,6645,1
90,90,8100,6368,1
90,90,8100,6885,1
90,90,8100,6509,1
90,90,8100,6463,1
90,90,8100,7802,1
90,90,8100,7336,1
90,90,8100,7448,1
90,90,8100,5957,1
90,90,8100,5926,1
90,90,8100,6926,1
90,90,8100,7448,1
90,90,8100,7023,1
90,90,8100,5986,1
90,90,8100,7682,1
90,90,8100,5746,1
90,90,8100,6862,1
90,90,8100,6098,1
90,90,8100,6777,1
90,90,8100,6680,1
90,90,8100,5833,1
90,90,8100,7446,1
90,90,8100,8183,1
90,90,8100,8844,1
90,90,8100,6698,1
90,90,8100,7675,1
90,90,8100,8031,1
90,90,8100,7076,1
90,90,8100,6349,1
90,90,8100,7150,1
90,90,8100,8233,1
90,90,8100,6560,1
90,90,8100,6804,1
90,90,8100,7089,1
90,90,8100,6664,1
90,90,8100,7259,1
90,90,8100,8013,1
90,90,8100,6703,1
90,90,8100,6696,1
90,90,8100,7999,1
90,90,8100,6830,1
90,90,8100,7293,1
90,90,8100,7440,1
90,90,8100,6866,1
90,90,8100,7976,1
90,90,8100,7999,1
90,90,8100,5835,1
90,90,8100,7699,1
90,90,8100,5780,1
90,90,8100,8107,1
90,90,8100,7729,1
90,90,8100,6203,1
90,90,8100,6789,1
90,90,8100,6806,1
90,90,8100,7210,1
90,90,8100,7878,1
90,90,8100,7691,1
90,90,8100,6345,1
90,90,8100,6673,1
90,90,8100,5349,1
90,90,8100,6052,1
90,90,8100,7892,1
90,90,8100,7631,1
90,90,8100,6461,1
90,90,8100,6243,1
90,90,8100,7005,1
90,90,8100,6792,1
91,91,8281,6596,1
91,91,8281,6810,1
91,91,8281,6811,1
91,91,8281,6099,1
91,91,8281,7677,1
91,91,8281,6881,1
91,91,8281,6647,1
91,91,8281,7173,1
91,91,8281,8461,1
91,91,8281,8706,1
91,91,8281,6779,1
91,91,8281,6878,1
91,91,8281,5336,1
91,91,8281,7734,1
91,91,8281,8445,1
91,91,8281,7800,1
91,91,8281,8219,1
91,91,8281,7150,1
91,91,8281,6324,1
91,91,8281,7552,1
91,91,8281,7108,1
91,91,8281,6818,1
91,91,8281,7394,1
91,91,8281,6628,1
91,91,8281,7120,1
91,91,8281,7318,1
91,91,8281,8129,1
91,91,8281,5456,1
91,91,8281,6671,1
91,91,8281,7963,1
91,91,8281,6748,1
91,91,8281,6451,1
91,91,8281,7673,1
91,91,8281,6611,1
91,91,8281,6025,1
91,91,8281,6648,1
91,91,8281,6314,1
91,91,8281,7287,1
91,91,8281,5784,1
91,91,8281,6850,1
91,91,8281,6668,1
91,91,8281,6333,1
91,91,8281,7473,1
91,91,8281,5482,1
91,91,8281,6650,1
91,91,8281,7509,1
91,91,8281,6527,1
91,91,8281,7813,1
91,91,8281,5812,1
91,91,8281,7652,1
91,91,8281,7076,1
91,91,8281,7063,1
91,91,8281,5447,1
91,91,8281,7329,1
91,91,8281,7085,1
